COC1=CC=CC=[N+]1[Fe-4](C#[O+])(C#[O+])(C#[O+])(SC2=C(C=CC=C2C3=C(C=C(C=C3C)C)C)C4=C(C=C(C=C4C)C)C)Br	native	1
FC(F)(F)C1=[O+][Cr-3]23([O]C(C4=CC=CS4)=C1)([O]C(C1=CC=CS1)=CC(C(F)(F)F)=[O+]2)[O]C(C1=CC=CS1)=CC(C(F)(F)F)=[O+]3	native	1
CC(C)C1=CC=CC(C(C)C)=C1[N]1C2=CC=CC(N3CCOCC3)=[N+]2[Hf-]1([CH2]C1=CC=CC=C1)([CH2]C1=CC=CC=C1)[CH2]C1=CC=CC=C1	native	1
COCC[N+]12CC[O+](C)[IrH-3]13([Cl])[C]1=C(C=CC(OC)=C1O[P+]3(C(C)C)C(C)C)C2	native	1
O=C(O)C1=CC=C2C(=O)[O][Fe-4]3([OH2+])([OH2+])([O]C(=O)C4=CC=C(C(=O)O)C=[N+]43)[N+]2=C1	native	1
C[N+]12CCC[NH+]3CC4=CC=CC5=[C]4[Cu-2]31([I])[NH+](CCC2)C5	native	1
CC1=CC(C)=C(C2=CC=[N+]3[N]2[Ag-3]2([C]#[O+])[N]4C(C5=C(C)C=C(C)C=C5C)=CC=[N+]4[B-]3(C)[N+]3=CC=C(C4=C(C)C=C(C)C=C4C)[N]32)C(C)=C1	native	1
CS[C]12[S][Ni-]13[P+](C1=CC=CC=C1)(C1=CC=CC=C1)CCN(CC[P]2(C1=CC=CC=C1)C1=CC=CC=C1)CC[P+]3(C1=CC=CC=C1)C1=CC=CC=C1	native	1
CC(C)[N]1C(N(C)C)=[N+](C(C)C)[Nb-]12([N-]C(C)(C)C)([N](C)C)[N](C(C)C)C(N(C)C)=[N+]2C(C)C	native	1
O=C([O-])C1=CC=C2C=CC3=CC=C4C(=O)[O][Ru-4]567([N+]8=CC=CC=C8C8=CC=CC(=[N+]85)C5=CC=CC=[N+]56)[N+]1=C2C3=[N+]47	native	1
NC1=[NH+][Ag-]23[NH+]=C(N)NC(N)=[N+]2CC[N+]3=C(N)N1	native	1
[Cl][Zn-3]12([Cl])[N+]3=CC=CC=C3C3=CC=CC(=[N+]31)C1=C(C3=CC=CC=N3)N=CC=[N+]12	native	1
CN1C=CC(N)=[N+]([Pd-2]23[N+]4=CC=CC=C4C4=CC=CC(=[N+]42)C2=CC=CC=[N+]23)C1=O	native	1
CC#[N+][Os-7]12345([Cl])([Cl])<-[C+]6(C7=CC=CC=C7)[C+]1[C+]2[C+]3[C+]4[C+]65	native	1
CC(C)(C)C1=CC([Ir-3]23([N+]4=CC=CN4C5=CC=CC=C35)([N+]6=CC=CC=C67)[N+]8=CC=CN8C9=C2C=CC=C9)=[N+]7C=C1	native	1
C[N+]1(C)CC2=CC=CC=[C]2[Pd-2]1([Cl])[P+]12CN3CN(CN(C3)C1)C2	native	1
CC(C)(C)C1=CC(C2=CC=CC=[N+]2[Os-4]3456[N+](C=CC=C7)=C7C8=CC(C(C)(C)C)=CC(C9=CC=CC=[N+]96)=[N+]85)=[N+]4C(C%10=[N+]3C=CC=C%10)=C1	native	1
CC(=O)[N]1C2=CC=CC=C2[O][Au-]12[C]1=CC=CC=C1CC1=CC=CC=[N+]12	native	1
CCC(C)(C)C1=CC=CC([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Ru-7]23456([Cl])([Cl])[C+]7[C+]2[C+]3[C+]4[C+]5[C+]76)=N1	native	4
O=C1[O][Cu-4]234([O]C(=O)C5=CC=CC(=[N+]52)C(=O)[O]3)[O]C(=O)C2=[N+]4C1=CC=C2	native	1
CC1C2=CC=CC=[C]2[Ru-7]23456([N]=C=S)([C+]7[C+]2[C+]3[C+]4[C+]5[C+]76)[N+]1(C)C	native	1
CC1C[NH2+][Ag-3]([I])([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[NH2+]1	native	1
C=CCSC1=[NH+][Co-2]2([N+]3=CNC=C3)[O]C3=CC(O)=CC=C3C=[N+]2N1	native	1
CCC[N+]1=CC2=CC=CC=C2[O][V-]12([O-])[O]C1=CC=CC=C1C=[N+]2CCC	native	1
CC1=CC=C(N1[W+]([N-]C2=C(C=CC=C2C(C)C)C(C)C)(OC3=C(C(F)=C(C(F)=C3F)F)F)(N4C(C)=CC=C4C)[CH-]C(C)(C5=CC=CC=C5)C)C	native	20
[I][Ru-3]12([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[N]3C=CC=[N+]3[BH-]([N+]3=CC=C[N]31)[N+]1=CC=C[N]12	native	2
CN1C=CN=C1S[C]12SC3=[N+](C=CN3C)[Zn-2]1([CH3])[N+]1=C(S2)N(C)C=C1	native	2
CC#[N+][W]([O-])([N]=[N+]=[N-])([N]=[N+]=[N-])([N]=[N+]=[N-])[N]=[N+]=[N-]	native	1
C(#[C][Pt-2]([C]#CC1=CC=NC=C1)([C]#CC1=CC=NC=C1)[C]#CC1=CC=NC=C1)C1=CC=NC=C1	native	1
CC1=[NH+][Mo-]23([O-])([NH+]=C(C)N(C)[O]2)([O]N1C)[O][NH+]3C	native	3
CC[N+]#[C][Rh-3]([C]#[N+]CC)([C]#[N+]CC)[C]#[N+]CC	native	1
CCOP1(=O)[S][Ni-2]([C]#[N+]C2=C(C)C=CC=C2C)([P+](C2CCCCC2)(C2CCCCC2)C2CCCCC2)[S]1	native	1
[O-]C1=C2C(C3=CC=CC=C3)=CC3=[N+]2[Ni-2]24[N]5C(=C(C6=C(F)C(F)=C(F)C(F)=C6F)C6=[N+]2C(=C(C2=C(F)C(F)=C(F)C(F)=C2F)C2=CC(C7=CC=CC=C7)=C1[N]24)C=C6)C=CC5=C3C1=C(F)C(F)=C(F)C(F)=C1F	native	1
CC1=CC(C)=[N+]2N1[BH-]1N3C(C)=CC(C)=[N+]3[Ir-2]234([CH2]C2(O[C]3C3=CC=C(N(C)C)C=C3)C(C)OC(=O)N2C2=CC=C(Cl)C=[C]24)[N+]2=C(C)C=C(C)N12	native	1
CC(C)[N+]#[C][Fe-4]12([Cl])([C]#[N+]C(C)C)[NH+](CC[P+]1(C(C)C)C(C)C)CC[P+]2(C(C)C)C(C)C	native	1
